id,name,rating,reviews,bathrooms,beds,guests,toilets,bedrooms,studios,checkin,checkout,host_id,country,family_suitability,price_fix,safety,natural_condition,work_suitability
34881697,Yurt with the river view 4.,4,8,1,1,2,0,1,0,2,2,226491123.0,Finland,0,848.0,1,0,1
34346281,Yurt with the river view 1.,5,6,1,1,2,0,1,0,2,2,226491123.0,Finland,0,848.0,1,0,1
26583330,Kharkhorin Nomadic Family,5,4,1,8,10,0,2,0,3,2,71431380.0,Mongolia,2,182.0,1,0,0
23606327,Yurt in the heart of the Kyzylkum desert,0,1,9,59,16,0,24,0,3,0,176555178.0,Uzbekistan,3,91.0,1,1,0
29766895,Terelj Asadal Camp,0,1,3,16,16,0,1,0,2,2,59142762.0,Mongolia,2,152.0,1,0,1
31999942,Yurts in Cyprus - Qadan Yurt,5,3,1,1,2,0,1,0,2,1,21177853.0,Cyprus,2,333.0,0,0,1
34881232,Yurt with the river view 3.,0,1,1,1,2,0,1,0,2,2,226491123.0,Finland,0,848.0,1,0,1
19093931,Traditional Mongolian Ger with nomadic family,0,0,1,4,4,0,0,0,2,0,98170440.0,Mongolia,0,143.0,1,0,0
34691029,Yurt stay,0,1,2,4,4,0,1,0,3,2,261692085.0,Mongolia,3,304.0,1,0,1
26139862,Stay in a Typical Mongolian Ger on the Steppe,0,0,1,4,4,0,1,0,2,0,196499920.0,Mongolia,2,228.0,1,0,0
11853566,Spacious Mongolian Ger,0,0,0,4,4,1,1,0,0,0,63179478.0,Mongolia,2,46.0,1,0,1
3203468,Mongolian nomadic family,4,139,1,4,2,0,1,0,0,0,16228092.0,Mongolia,2,149.0,0,0,0
42059381,charming yurt in nature,4,63,1,1,4,0,0,0,2,1,31971556.0,Israel,2,278.0,1,0,0
27056098,"YURT special time-quiet,cozy&spacious",4,121,1,2,5,0,1,0,2,1,152326603.0,Israel,2,718.0,0,0,3
8778427,Holiday in Yurt Camp ALMALUU,4,62,0,4,4,1,1,0,1,2,45966565.0,Kyrgyzstan,1,45.0,1,0,0
42037314,"1) bungalow , organic breakfast , next to the sea",4,34,1,2,3,0,1,0,2,1,333142875.0,Turkey,1,242.0,1,1,2
14363243,Ger /Traditional dwelling/,4,131,1,2,2,0,1,0,3,0,88084189.0,Mongolia,3,46.0,1,0,2
24576092,Yurt Camp Beltam (Seaside),4,53,0,4,4,0,1,0,2,2,49861916.0,Kyrgyzstan,3,46.0,1,1,0
26411001,Nomad Discovery,4,18,1,2,2,0,1,0,0,0,122603832.0,Mongolia,2,46.0,1,0,1
15862136,Yurt in the Wilds of Mongolia,0,2,1,3,4,0,1,0,2,0,101801613.0,Mongolia,1,93.0,1,0,0
3202274,Mongolian national Ger .,4,47,0,4,2,1,1,0,0,0,16228092.0,Mongolia,2,149.0,0,0,0
49536207,yurt on the farm,5,6,1,10,10,0,1,0,2,0,33221621.0,Israel,1,719.0,1,0,1
51767074,Haj Mahal  HaJ MaHaL Yurt&Dome,4,4,2,1,16,0,2,0,2,2,281485391.0,Israel,1,1448.0,2,0,3
28299287,Peaceful house&unique Yurt:for a big or 2 families,4,10,2,7,8,0,3,0,2,1,152326603.0,Israel,2,1435.0,2,0,3
39955084,Barskoon guest house (Барскоон гостевой  дом),5,8,1,5,8,0,1,0,3,2,256127658.0,Kyrgyzstan,1,61.0,1,0,3
37222915,Nomad's Dream yurt camp in Son Kul,0,0,5,60,16,0,1,0,2,0,280261164.0,Kyrgyzstan,2,106.0,1,0,0
593845281176564227,Delightful spacious and cozy yurt in Klil,0,1,1,4,5,0,1,0,2,1,6610767.0,Israel,1,654.0,1,0,2
51029363,Nomadic homestay near Hustai National Park,0,0,1,4,4,0,2,0,1,1,399927592.0,Mongolia,1,286.0,1,1,1
34673163,Orkhon valley 8 lakes horse trip and Gobi tour,0,1,6,40,5,0,1,0,2,0,71431380.0,Mongolia,2,228.0,1,0,1
46623246,Gorgeous yurt getaways,5,3,0,0,16,0,0,0,0,0,376840170.0,Kazakhstan,0,304.0,1,0,1
40353548,Winter/Summer Ger  Stay in Terelj National Park,0,1,2,6,6,0,2,0,3,0,159681749.0,Mongolia,2,298.0,1,0,1
30217005,Oi-Qaragai Lesnaya Skazka Mountain Resort,0,1,1,1,2,0,1,0,2,0,220033413.0,Kazakhstan,1,538.0,0,0,1
31999761,Yurts in Cyprus - Engke Yurt,0,1,1,3,4,0,1,0,2,1,21177853.0,Cyprus,2,382.0,2,0,1
48613802,Doloon uul ger camp,0,0,1,2,16,0,2,0,1,0,332596165.0,Mongolia,2,38.0,1,0,0
28557385,Yurt Camp Tosor Tonya,5,9,1,3,16,0,1,0,0,0,215520446.0,Kyrgyzstan,0,61.0,1,0,2
50109759,Chinggis Khan Ger Stay in Gobi Desert,0,0,1,1,2,0,1,0,2,1,159681749.0,Mongolia,1,5776.0,0,0,3
14245225,Beautiful Yurt @ Glamping Tree/fresh water stream,0,1,1,2,1,0,1,0,0,0,18941650.0,Turkey,1,122.0,1,0,1
2095070,"Ethnographic village  ""Gunny"", ethnographic village",0,2,1,4,2,0,1,0,0,0,10686907.0,Kazakhstan,1,176.0,1,0,1
22708428,Maikhan Tolgoi tourist camp,0,1,6,16,16,0,0,0,2,1,106260428.0,Mongolia,2,91.0,1,0,1
26708622,Nomad Family Homestay in Khustai National Park,0,2,0,4,4,1,1,0,2,1,33703071.0,Mongolia,3,119.0,1,0,0
18841959,"Camp Hirvesteg, regular size ger 1",4,5,3,2,4,0,0,0,2,0,131228504.0,Mongolia,2,152.0,1,1,0
40492333,Minjee's yurt farm stay,0,0,1,2,2,0,1,0,3,0,313239933.0,Mongolia,4,70.0,1,0,0
23407630,Nomad family in Altai Tavan Bogd National park,0,0,1,1,4,0,1,0,0,0,170514250.0,Mongolia,0,76.0,1,1,0
17408225,Mongolia#Travel#Nomadec#Life#Ger,0,0,1,2,1,0,1,0,2,0,61216245.0,Mongolia,2,122.0,1,0,0
32995271,Guest yurt - Nomad Yurt! We invite you to visit!,0,1,1,0,5,0,1,0,0,0,248339171.0,Kyrgyzstan,0,22.0,1,0,1
3203447,Mongolian horse.,5,3,1,2,2,0,1,0,3,0,16228092.0,Mongolia,2,222.0,1,0,0
19318660,Tultiin Tokhoi Ger-Camp,0,1,1,2,2,0,1,0,2,0,134454590.0,Mongolia,2,182.0,1,0,1
6614462,Yurt at Bel-Zhan lodge,5,10,0,1,2,1,1,0,0,0,27138524.0,Kyrgyzstan,0,109.0,1,0,2
26153532,River Point,0,0,2,16,16,0,6,0,3,2,228617013.0,Mongolia,2,137.0,0,0,1
33360188,Yurt camp near to capital city Bishkek.,0,0,1,4,4,0,1,0,2,0,251271578.0,Kyrgyzstan,1,55.0,0,0,1
24126094,Ethno Yurt Camp,0,0,2,12,16,0,1,0,1,0,181746417.0,Kyrgyzstan,2,46.0,1,0,1
39427123,ORKHON CAMP IN MONGOLIA,0,0,2,0,15,0,21,0,3,0,187247092.0,Mongolia,1,82.0,1,0,0
31394943,Nomad Family Visiting in Khustai National Park.,0,2,1,4,4,0,1,0,3,1,235065092.0,Mongolia,2,61.0,1,0,0
33208490,night in a yurt with open shanirak admiring the stars,0,1,1,3,16,0,1,0,1,2,215520446.0,Kyrgyzstan,0,68.0,1,0,2
36781323,Harganat River Lodge,0,0,9,44,16,0,19,0,2,0,276474822.0,Mongolia,1,334.0,1,0,0
17985434,Nomad style Ger,0,0,1,4,4,0,1,0,2,2,103662422.0,Mongolia,3,344.0,0,0,2
40241491,Winter/Summer Ger  Stay in Terelj National Park.,0,2,3,14,16,0,5,0,3,0,159681749.0,Mongolia,2,298.0,1,0,1
4900791,Cozy Mongolian Tent in Ramat golan for 4 persons,0,1,1,4,4,0,0,0,2,1,3593235.0,Israel,0,327.0,1,0,2
35087835,Welcome to Subedei guesthouse in Kharkhorin,0,1,4,20,16,0,1,0,3,0,264281152.0,Mongolia,2,30.0,1,0,1
22109026,NOMADS HOMESTAY - AN UNIQUE EXPERIENCE! (Gobi),0,0,1,4,11,0,1,0,1,1,161506627.0,Mongolia,1,61.0,1,0,0
36080424,Dorm Bed in Traditional Ger - Mongol Ujin Camp,5,3,2,4,4,0,1,0,3,2,85246625.0,Mongolia,2,91.0,1,0,1
21256488,Kazakh Home stay and Yurt  in Mongolia,0,0,1,2,5,0,2,0,3,2,153700379.0,Mongolia,1,153.0,1,0,1
42730972,Explore Gobi desert and nomadic life,0,0,0,0,2,0,0,0,0,0,191951701.0,Mongolia,2,152.0,1,0,0
26474271,RIVER POINT LODGE,0,0,4,36,16,0,1,0,2,0,199091419.0,Mongolia,1,106.0,3,0,1
34518709,Mongolia‘s Rocky mountain landscape to call yours.,0,0,0,3,3,0,0,0,2,0,260519343.0,Mongolia,2,274.0,1,0,0
43143434,Talbiun lodge best ger lodge in orkhon valley.,0,0,2,98,3,0,50,0,0,2,225346121.0,Mongolia,1,159.0,1,0,1
35769989,"Camp Hirvesteg, regular size ger 3",0,0,3,2,4,0,0,0,2,0,131228504.0,Mongolia,2,152.0,1,1,0
22172196,Kyrgyz Family,0,1,1,8,8,0,1,0,2,1,161962364.0,Kyrgyzstan,1,43.0,1,1,1
37854209,Guesthouse Ailun,0,0,1,7,6,0,1,0,1,1,286675714.0,Kyrgyzstan,1,46.0,1,0,1
26376508,Boutique Ger Stay in Khustai National Park,0,2,0,6,6,1,2,0,3,1,181723695.0,Mongolia,2,275.0,1,0,0
26153874,Altai Point,0,0,2,16,16,0,5,0,3,2,150130010.0,Mongolia,2,274.0,0,0,1
42854698,"Eco Ger/Yurt Stay - Mandalgovi, Dundgovi, Mongolia",0,0,1,8,8,0,2,0,0,1,340909617.0,Mongolia,1,58.0,1,0,1
26445275,Gaya's guesthouse Ger-10,0,2,2,1,2,0,0,1,2,0,71431380.0,Mongolia,0,67.0,1,0,1
32393176,Mongolian Altai Nomads,0,1,3,8,8,0,4,0,2,0,243243447.0,Mongolia,0,61.0,1,0,1
42759884,Travel to Mongolia,0,0,6,0,16,0,20,0,3,2,187247092.0,Mongolia,1,82.0,1,0,0
23134293,“Kyrgyz Ata ethno-yurt camp”,0,0,1,8,8,0,1,0,2,0,171927918.0,Kyrgyzstan,2,61.0,1,0,1
26852853,Guesthouse in euro and ethno style,0,0,1,10,10,0,6,0,0,0,201962638.0,Kyrgyzstan,1,76.0,1,0,2
41218169,Family Yurt - Khuvsgul Lake,0,0,0,4,4,0,1,0,2,0,321716109.0,Mongolia,1,182.0,1,0,0
42203403,Unique view over the river valley,0,0,9,44,16,0,19,0,2,0,276474822.0,Mongolia,0,182.0,1,0,0
49470404,Nomad experience,0,0,0,1,2,0,1,0,2,0,170514250.0,Mongolia,1,213.0,1,1,0
43946452,Traditional house Ger life of host family BeeSoy,0,1,0,0,2,1,1,0,2,0,3127247.0,Mongolia,1,92.0,0,2,2
41893693,Goviin Urgoo,0,0,8,60,16,0,20,0,1,0,164448998.0,Mongolia,2,179.0,1,0,0
616486789459389645,Clean Gers•WIFI• Nature Access• Breakfast,0,0,1,1,4,0,1,0,2,1,444583715.0,Mongolia,0,863.0,1,0,0
44661511,Getaway_Gita. Peaceful Getaway in Galilee Mountain,4,119,1,3,4,0,0,1,2,1,104133884.0,Israel,1,574.0,1,1,2
37258376,Yurt camp Ali-Nur,0,0,1,4,16,0,5,0,3,1,280396388.0,Kyrgyzstan,2,43.0,1,0,0
13875305,"Yurt Camp""BAIYSH"" Southern Shore of Song-Kol Lake",0,0,5,6,16,0,20,0,0,0,82079785.0,Kyrgyzstan,3,46.0,1,0,1
27409990,Travellers guesthouse,0,2,4,16,16,0,1,0,3,0,137506018.0,Mongolia,2,30.0,1,0,1
37138820,Dorm Bed in Traditional Ger - Mongol Ujin Camp,0,0,2,4,4,0,1,0,3,2,85246625.0,Mongolia,2,91.0,1,0,1
19890900,Yurt with a fantastic view,4,185,1,2,3,0,1,0,2,1,20124614.0,Switzerland,3,507.0,2,1,1
34518487,Mongolia‘s Rocky mountain landscape to call yours.,0,0,0,4,4,0,0,0,2,0,260519343.0,Mongolia,2,274.0,1,0,0
43699096,"""Yourte de La Bas, Savoie""",5,93,0,2,3,1,1,0,2,2,30465801.0,France,2,249.0,1,0,1
35769739,"Camp Hirvesteg, regular size ger 2",0,1,3,2,4,0,0,0,2,0,131228504.0,Mongolia,2,152.0,1,1,0
30144505,Yurt with the River view 2.,5,13,1,1,2,0,1,0,2,2,226491123.0,Finland,1,848.0,1,0,1
3860857,Contemporary & Aesthetic Yurt,4,332,0,1,2,1,1,0,2,2,19922700.0,France,1,112.0,1,0,0
19147083,"Ardèche hut, fairy decor creation volcano walk",4,56,1,2,4,0,1,0,2,2,133873743.0,France,0,224.0,0,0,1
36058637,"Stargazer yurt ""Puy de Sancy"" tranquil campsite",4,7,1,4,5,0,1,0,2,1,271259135.0,France,2,227.0,2,1,1
38285876,YURT 4U - a pristine natural experience,0,2,1,5,5,0,1,0,2,1,8357711.0,Italy,2,296.0,4,1,1
25145277,The unusual of Taracopala the Mongolian yurt,5,48,1,1,2,0,1,0,2,1,190001348.0,France,1,464.0,1,0,0
18605060,Jurt Camp - Vrábsko u Čimelice,0,2,2,16,4,0,1,0,2,2,129212732.0,Czechia,1,166.0,1,0,0
8214755,YURT ON A FARM DISCOVERED IN ORGANIC (VERDON),4,10,3,3,4,0,1,0,2,1,20118279.0,France,1,372.0,2,0,0
23434486,Pian Cavallo Alpine Jury,0,1,1,8,8,0,1,0,2,1,24259820.0,Switzerland,2,173.0,1,0,0
43760983,2 ❤️ e 1 Yurta Glamping in Tuscany solo adulti,4,68,1,1,2,0,0,0,2,1,43565378.0,Italy,0,730.0,1,1,2
45820552,Cozy yurt with stunning views of nature,4,50,0,0,2,0,1,0,2,1,265162110.0,Germany,1,151.0,2,1,1
40820431,The Star Yurt - for an unusual night...,4,256,1,1,2,0,1,0,2,1,60011419.0,France,1,358.0,1,0,0
44273010,The Nature Yurt - Unusual Experience,4,144,0,6,4,1,1,0,2,1,94494922.0,Belgium,2,303.0,2,0,0
45286303,LushHills I Natural and Modern Yurt,4,43,1,4,4,0,1,0,2,1,274225967.0,Poland,1,256.0,5,0,2
34625185,Yurt Under the Stars,4,45,1,2,4,0,1,0,2,1,14447230.0,Italy,0,274.0,2,1,1
675736,Relaxing Holiday in Yurt,4,83,1,1,4,0,1,0,2,1,3432496.0,Czechia,1,305.0,1,0,0
49980615,LushHills | Stylish and Natural Yurt,4,22,1,1,2,0,1,0,2,1,274225967.0,Poland,1,236.0,3,0,2
19781331,"yurt, wellness, unusual, charm and comfort",4,124,1,2,4,0,1,0,2,2,56072075.0,Belgium,3,424.0,2,1,2
623099296837596693,Yurt in the heart of the Jura...,4,18,1,2,2,0,1,0,2,2,181071800.0,France,0,121.0,0,1,0
3480862,Yurt with porch and hot-tub!,4,363,1,2,4,0,1,0,2,1,198348131.0,Netherlands,1,351.0,2,0,1
44180697,Romantic hideaway in the middle of the Mols Mountains,4,45,0,2,2,1,1,0,2,1,15528264.0,Denmark,1,40719.0,1,0,0
612834607006711129,Yurt at the bottom of the woods,4,30,0,3,4,1,1,0,2,2,77522979.0,France,1,212.0,1,0,0
37140392,Dorm Bed in Traditional Ger - Mongol Ujin Camp,0,0,2,4,4,0,1,0,3,2,85246625.0,Mongolia,2,91.0,1,0,1
634760973855121151,Yurt 2-4 people with HOT TUB,5,8,1,2,2,0,1,0,2,1,460923887.0,France,1,285.0,1,1,0
614370256245128691,wild yurt,4,12,1,2,4,0,1,0,2,2,456310261.0,France,1,270.0,0,1,0
567316470532662805,Yurt Perched with a breathtaking view,5,11,1,3,4,0,1,0,2,2,446168253.0,France,1,227.0,1,2,0
25502822,yourte  Kokoro dans le Cantal,4,378,0,2,3,1,0,0,3,1,192457469.0,France,3,111.0,2,1,1
12294325,Glamping Abruzzo - The Yurt,4,181,1,1,2,0,1,0,2,1,43909255.0,Italy,2,380.0,2,0,2
48434758,Luxe yurt langs bloembollengebied met eigen tuin,4,123,2,3,4,0,1,0,2,1,88467398.0,Netherlands,2,457.0,2,0,2
47960571,"Garden break, bucolic yurt",4,92,0,1,2,1,1,0,2,0,22908344.0,Belgium,1,239.0,1,0,0
632591805842875129,Lovely forest yurt,4,8,1,1,2,0,1,0,2,1,365409556.0,France,1,192.0,0,0,0
46852900,Yurt in apple orchard,4,86,0,1,2,1,1,0,2,1,18638181.0,Belgium,2,148.0,1,1,0
51764920,Modern Mongolian private yurt in Apuseni-mountains,5,18,1,1,2,0,1,0,2,1,419346088.0,Romania,1,187.0,1,2,2
624693370987050970,Yurt amid olive trees and sea,5,7,1,1,2,0,1,0,0,1,71974821.0,Italy,0,259.0,0,1,0
641065979079801207,Ravissante yourte avec piscine au pied du Luberon,4,13,1,4,6,0,1,0,2,2,424786231.0,France,1,151.0,1,0,0
8253842,Forest Yurt near Bruges,4,378,1,2,5,0,1,0,2,1,5511499.0,Belgium,1,280.0,1,1,0
32507152,Geo dome heated and air-conditioned,4,174,1,0,6,0,1,0,2,1,27799767.0,Germany,1,90.0,2,0,1
50253376,SCENIC YURT,4,86,1,5,6,0,0,0,2,2,113176683.0,France,2,182.0,1,1,0
25932499,TATRA MOUNTAIN YURTS,4,66,1,3,4,0,1,0,2,1,16054882.0,Poland,1,291.0,1,1,1
25194562,Superb very bright yurt in Cévennes bass,4,111,1,1,6,0,1,0,2,1,26583618.0,France,1,359.0,1,0,1
40850263,Summer Yurt,5,42,1,2,4,0,0,0,2,2,317943032.0,Lithuania,2,422.0,1,0,0
34226546,Beautiful yurt at the foot of the Gavarres.,4,126,1,4,4,0,1,0,2,2,252188829.0,Spain,2,216.0,1,0,3
46707676,Romantic Yurt with infinity pool,5,4,1,3,4,0,1,0,2,1,377479859.0,Italy,2,328.0,2,0,2
20536881,"Yurt, Private Jacuzzi Wooden Cottage Spa, Swimming Pool",4,229,1,3,5,0,1,0,2,1,146639503.0,France,2,206.0,3,1,1
562027135147666660,The Magic Yurt,4,39,1,1,2,0,1,0,2,1,134485796.0,Belgium,2,289.0,0,0,1
51275176,Romantic Yurt with Skylight | Wild Bath | Glamping,4,42,0,1,2,1,1,0,2,2,76546073.0,Latvia,3,136.0,3,0,2
36820476,"Oksdonk ... leven in een yurt, back to basic",4,106,0,2,4,1,1,0,2,1,93114073.0,Belgium,3,216.0,1,0,0
18206466,"In the hill, independent studio + yurt.",4,139,1,4,5,0,2,0,2,1,125677540.0,France,1,170.0,2,0,2
37141640,Dorm Bed in Traditional Ger - Mongol Ujin Camp,0,0,2,4,4,0,1,0,3,0,85246625.0,Mongolia,2,91.0,1,0,1
51697633,Furnished yurt in beautiful surroundings,4,18,1,4,6,0,1,0,2,0,50791909.0,Czechia,0,174.0,1,0,0
43646954,Wake up in the middle of nature!,4,89,1,2,3,0,1,0,2,0,5144291.0,Netherlands,1,222.0,1,0,0
3024391,Stay in nature in Yurt,4,64,0,2,5,1,1,0,2,1,15410306.0,Switzerland,2,412.0,2,0,0
3274145,Swissyurt,4,348,1,3,3,0,1,0,2,2,16555982.0,Switzerland,2,144.0,1,0,2
49128396,Mongolian yurt,4,44,1,3,4,0,1,0,2,1,270821119.0,Austria,2,182.0,2,0,0
558520549549171246,Mattress for campers in a yurt,4,17,0,5,5,1,1,0,0,0,9494986.0,France,0,79.0,1,0,0
14947600,Yurt full of forest and river,4,222,1,3,5,0,0,0,2,1,94061626.0,France,1,210.0,0,1,1
20844499,Modern yurt autumn life „Im Schlossgarten“,4,65,1,6,6,0,1,0,2,2,136537019.0,Germany,1,172.0,1,0,1
50498977,CUCUNCI Glamping Yurta Fire,4,10,1,2,4,0,1,0,2,1,287860257.0,Italy,1,213.0,2,1,2
49623157,Luxury Yurt in boutique style at FarmGlamping,5,47,1,1,2,0,1,0,2,1,103819046.0,Netherlands,2,388.0,1,0,2
44610432,Great view of Balaton & nature & traditional yurt,4,52,1,2,4,0,0,0,2,1,35872054.0,Hungary,3,120.0,3,0,0
51122430,"Cztery Stawy Glamp - Jurta ""Czyngis Chan""",4,18,1,2,4,0,2,0,2,1,197670751.0,Poland,2,275.0,3,0,1
593774731839027322,"Unusual 
space Contemporary yurt",4,39,1,4,4,0,2,0,2,1,158143677.0,France,2,183.0,1,0,0
31682054,Idyllic yurt in the middle of the lake,4,45,1,1,2,0,1,0,2,1,14148591.0,Germany,2,262.0,1,0,0
43924342,Yurt Ô Jura « Champêtre »,4,96,1,3,4,0,0,0,2,2,320120827.0,France,2,212.0,1,0,0
43502531,Yurt near Salzburg,4,50,1,5,4,0,2,0,2,1,346969310.0,Austria,2,97.0,1,0,0
27184268,Stage in Yurt in the Heart of Nature,4,74,1,3,4,0,1,0,2,1,201748608.0,France,2,121.0,0,1,0
42059396,"Romantic Yurt near Keukenhof, beach and cities",4,128,1,1,2,0,0,0,2,1,13511195.0,Netherlands,1,346.0,1,0,1
20307382,"The yurt, nature in the heart of the city",4,456,0,4,4,1,1,0,2,1,144855283.0,Switzerland,2,205.0,2,0,0
37877901,Le Freinage - Sleep in a luxury yurt!,4,100,1,3,4,0,1,0,2,2,286898951.0,Netherlands,1,560.0,1,0,2
19084907,Unique yurt at biological farm,4,331,1,1,2,0,0,0,2,1,70540555.0,Netherlands,1,193.0,0,0,0
53990412,"Yurt Ô Jura
"" Nordique """,4,32,0,3,4,0,1,0,2,2,320120827.0,France,2,212.0,1,0,0
553317516656027579,Bamboo yurt by the lake,5,22,1,3,4,0,1,0,2,1,358144062.0,France,0,182.0,1,1,0
39222745,Luxury camping in  amazing yurt with private sanitary facilities,4,60,1,4,6,0,1,0,2,2,68674967.0,Netherlands,2,361.0,1,0,1
27365057,Yurta in Valchiusella,4,120,1,3,5,0,1,0,2,2,206222512.0,Italy,1,131.0,1,2,1
35451951,Luxury Horse Riding Yurt,4,26,1,4,5,0,1,0,2,1,791455.0,Germany,2,217.0,1,0,1
37140031,Dorm Bed in Traditional Ger - Mongol Ujin Camp,0,0,2,4,4,0,1,0,3,2,85246625.0,Mongolia,2,91.0,1,0,1
20239582,the sheepfold yurt,4,339,1,2,4,0,0,0,2,1,144240662.0,France,3,197.0,2,0,1
128861,Yurt with lovely garden,4,114,1,1,2,0,1,0,2,2,636625.0,Greece,1,197.0,1,0,2
596917619487318705,Ravissante yourte  autonome - permaculture,4,9,1,1,2,0,1,0,2,2,46345532.0,France,2,194.0,2,0,2
28362830,Yurt,4,111,1,4,4,0,0,0,2,1,206373313.0,France,0,232.0,0,0,0
44637039,Yurts Rentals,4,25,0,2,3,1,1,0,2,2,120481496.0,Lithuania,1,151.0,1,1,0
52688544,Spending the night in connection with nature,4,40,0,2,4,1,1,0,2,2,426499096.0,Netherlands,2,184.0,2,0,2
26931373,Mandala Farm,4,70,1,10,8,0,0,0,2,1,202643585.0,Hungary,1,115.0,2,0,1
44087539,Unusual night in a real Mongolian yurt,4,75,1,5,6,0,1,0,2,2,72886231.0,France,2,220.0,2,0,3
26872655,"Recoleine ""Raspberry"" Yurt",4,163,1,1,2,0,1,0,2,1,92578175.0,France,1,237.0,0,0,0
44184296,Small house with yurt and pool,4,20,1,4,5,0,2,0,2,1,355854113.0,France,2,273.0,4,0,1
52451094,"Gîte ""Bulle Der""  au Lac du Der Giffaumont",4,14,1,4,6,0,2,0,2,1,367156107.0,France,2,363.0,2,0,1
2170274,The bookable,4,170,1,3,3,0,1,0,0,0,11071134.0,Germany,1,182.0,1,0,0
51224735,"Yurt ""La Désirade""",4,45,1,1,2,0,1,0,2,2,411474256.0,France,1,234.0,1,0,0
606554234914926801,Beautifully decorated Yurt in scenic location.,4,6,0,3,3,1,1,0,2,2,454593755.0,Sweden,1,177.0,1,1,0
568415044769219119,Yurt overlooking the Ardèche mountains,5,14,1,5,6,0,1,0,2,2,446168253.0,France,1,217.0,1,2,0
44119292,original Mongolian yurt Glamping,4,20,1,3,5,0,1,0,2,1,791455.0,Germany,2,169.0,1,0,1
36072779,Contemporary yurt in the forest,5,5,1,3,4,0,0,0,2,1,94061626.0,France,1,252.0,0,1,1
27220381,"Yourte de charme ""la Ronde des Banons""",4,63,1,1,2,0,1,0,0,1,156452536.0,France,1,466.0,1,0,0
49628983,Yourte n2 au bord de l'eau dans un parc de 20 ha,4,34,0,3,5,1,1,0,2,2,19165460.0,France,1,151.0,3,1,0
640424606218297336,Tree-lined yurt and jacuzzi-Dzikolas Glamping,5,3,1,2,4,0,1,0,2,2,450010511.0,Poland,2,467.0,4,1,1
49126096,Private cozy yurt,4,57,1,1,2,0,1,0,2,2,201787501.0,Switzerland,3,294.0,2,0,2
28279837,Monga (Gertel) B dong,4,62,1,0,2,0,1,0,2,1,213573593.0,South Korea,0,290.0,0,0,3
24573665,yurt at the Lama & Alpakahof Triesenberg,4,230,1,5,5,0,0,0,2,1,78660239.0,Liechtenstein,4,414.0,2,1,2
50355704,Night in a yurt in alpine pasture at 1765m altitude,4,21,0,3,5,1,1,0,2,2,151537905.0,France,1,197.0,1,0,0
22449161,★ Lapland Yurts ★ Yurt No.1 ★,5,50,1,2,2,0,1,0,2,1,113365632.0,Sweden,1,429.0,1,1,0
571566894317087425,mongolian yurt built in the heart of nature,5,14,1,3,4,0,1,0,2,1,70875506.0,France,2,217.0,1,1,2
24811799,Yurt-Vanity unit-Yourte Mongole,4,146,1,3,6,0,0,0,2,1,40537095.0,France,1,199.0,1,0,1
45211976,"Unusual accommodation in the middle of nature, Bear lodging",5,26,1,3,4,0,1,0,2,2,157040893.0,France,1,214.0,1,2,1
48687256,Yourte dans les vignes / Yurt in the vineyard,4,19,1,2,3,0,1,0,2,1,21443687.0,France,2,395.0,0,0,1
37141113,Dorm Bed in Traditional Ger - Mongol Ujin Camp,0,1,2,4,4,0,1,0,3,2,85246625.0,Mongolia,2,91.0,1,0,1
50443191,Large yurt in the Luberon,4,23,1,4,4,0,1,0,2,1,250456495.0,France,1,168.0,1,0,1
20221396,Cevenile Yurt,4,136,1,4,5,0,1,0,2,2,144057796.0,France,1,273.0,2,0,0
50107404,A true Mongolian yurt immersed in nature,4,22,0,4,6,1,1,0,2,1,404268298.0,France,3,197.0,1,0,0
23918716,Yurt facing the sea in Fitou Heights,4,79,1,1,4,0,1,0,2,2,73910802.0,France,2,348.0,1,0,2
49168477,"Rosans Yurt, Provençal Baronnies",4,32,1,1,2,0,1,0,2,2,333401340.0,France,1,145.0,0,1,1
50730523,Mongolian yurt,4,14,0,5,4,0,0,0,2,2,8193308.0,Czechia,3,185.0,1,0,0
50860122,Yurt for lovers of Nature,5,14,1,1,2,0,1,0,2,1,411201470.0,Hungary,0,88.0,2,0,1
51426059,Limaye's paradise,4,44,1,3,3,0,1,0,2,1,140011050.0,France,2,136.0,1,1,0
45955236,The yurt at the back of the garden,4,49,1,3,4,0,0,0,2,2,12071924.0,Belgium,2,300.0,2,0,0
9646444,Upper yurt 4 place,4,105,1,3,4,0,1,0,2,1,49876331.0,France,2,271.0,1,1,0
49896529,FORGLAMP  comfortable Mongolian yurt,5,4,1,1,5,0,1,0,2,0,402370404.0,Poland,1,313.0,0,0,0
45856470,Yurt Night by the Stars,4,53,1,2,2,0,1,0,2,1,115919603.0,France,1,142.0,1,0,2
638298137425788909,Mongolian yurt for overnight stay on an ecological basis,0,1,4,14,16,0,4,0,2,2,32143643.0,Bulgaria,0,155.0,3,1,0
51919414,"Large YURT 
with mezzanine",4,11,1,8,10,0,2,0,3,2,415226863.0,France,1,333.0,3,1,2
5186756,Yurta Soul Shelter,4,150,1,2,5,0,1,0,2,2,26337397.0,Italy,1,364.0,1,1,1
44288999,Yurt in the meadow,4,119,0,2,4,0,1,0,2,1,182885184.0,France,1,167.0,1,0,0
17166012,Mongolian yurt at cosy guesthouse at the forest's edge,4,279,0,2,3,1,0,0,2,1,27641282.0,Netherlands,3,297.0,1,0,0
