,id,name,rating,reviews,host_name,host_id,address,features,amenities,safety_rules,hourse_rules,img_links,price,country,bathrooms,beds,guests,toiles,bedrooms,studios,checkin,checkout
6374,32839131,"Ice Jewel Chalet, Bansko, just 200m. from the lift",4.97,31,Asya,95108088.0,"Bansko, Blagoevgrad, Bulgaria","16 guests,7 bedrooms,17 beds,8 bathrooms","Kitchen,Wifi,Dedicated workspace,Free parking on premises,TV,Private patio or balcony,Private backyard – Fully fenced,Indoor fireplace,Luggage drop-off allowed,Security cameras on property","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,Security camera/recording device Show more,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: 3:00 pm - 12:00 am,Check out: 11:00 am,No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/68c1e5bf-5f18-40be-a0d6-d992ebc91905.jpg?im_w=720 https://a0.muscache.com/im/pictures/931a90a7-a465-4620-9d42-58cc14f342c6.jpg?im_w=720 https://a0.muscache.com/im/pictures/ca4ec8ae-ffc5-4bcf-9ce5-55d017eddcbd.jpg?im_w=720 https://a0.muscache.com/im/pictures/87d6609d-7623-4c00-93f1-6fab9fac0e78.jpg?im_w=720 https://a0.muscache.com/im/pictures/b2b6a9a0-f100-4b1c-a371-7c8b999c7ee2.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,13039, Bulgaria,8,17,16,0,7,0, 3 00 pm - 12 00 am, 11 00 am
6375,53215228,🔥Snowinn Gudauri.Perfect place for your Holiday,5.0,5,Niko,430820459.0,"Gudauri, Mtskheta-Mtianeti, Georgia","4 guests,Studio,2 beds,1 bathroom","Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,TV,Lift,EV charger,Luggage drop-off allowed,Hair dryer","󹀁,Airbnb's COVID-19 safety practices apply,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: 3:00 pm - 2:00 am,Check out: 11:00 am,Self check-in with lockbox,No smoking,No pets",https://a0.muscache.com/im/pictures/miso/Hosting-53215228/original/36f57a14-667a-495d-acb2-a2d41480cf3b.png?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53215228/original/906ff88e-d099-4413-86d0-67116795a51b.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53215228/original/5d4ee38e-7c3b-4591-b173-6224a1bdfcaa.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53215228/original/4d042722-765a-49b1-a8ba-eeebc30f7499.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53215228/original/03cf718f-f239-48cc-8949-dd2b8b1afa05.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,2779, Georgia,1,2,4,0,0,1, 3 00 pm - 2 00 am, 11 00 am
6376,52888772,Ati Ambavi Boutique Hotel Gudauri,New,0,Olga,22162947.0,"Gudauri, Mtskheta-Mtianeti, Georgia","16 guests,10 bedrooms,20 beds,24 bathrooms","Mountain view,Resort view,Ski-in/ski-out – On a free shuttle line,Wifi,Dedicated workspace,Free parking on premises,Shared hot tub,Private sauna,Pets allowed,Security cameras on property","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,Security camera/recording device Show more,󱠃,Pool/hot tub without a gate or lock,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: 2:00 pm - 2:00 am,No smoking,Pets are allowed",https://a0.muscache.com/im/pictures/miso/Hosting-52888772/original/bb1a650b-dbf4-435e-8430-50f5275e35c3.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-52888772/original/f3d90806-5694-4068-86a5-458af52c30f1.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-52888772/original/6bc594df-00da-454a-9130-3df79009fd3d.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-52888772/original/6fb2f6b1-d1c3-420f-94fb-efd7a9bd06a0.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-52888772/original/5ffaa4e9-0c75-4ea4-b7e0-ce170b9fab6b.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,6840, Georgia,24,20,16,0,10,0, 2 00 pm - 2 00 am,NA
6377,30463732,"New Gudauri  loft 1, Apartment 442",4.84,63,Tea,34882242.0,"Gudauri, Georgia","3 guests,Studio,1 bed,1 bathroom","Ski-in/Ski-out,Kitchen,Wifi,Free parking on premises,TV with standard cable/satellite,Lift,Shared patio or balcony,Garden,Luggage drop-off allowed,Hair dryer","󹀁,Airbnb's COVID-19 safety practices apply,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: After 2:00 pm,Check out: 12:00 pm,Self check-in with building staff,No smoking,No pets,No parties or events,Show more,Show more,",https://a0.muscache.com/im/pictures/e5b1b384-3209-4a22-a465-c9a5be269586.jpg?im_w=720 https://a0.muscache.com/im/pictures/11b08906-def2-49cd-986e-8e0e74df402f.jpg?im_w=720 https://a0.muscache.com/im/pictures/957965c4-2cb1-4611-ac9f-4903883bc49b.jpg?im_w=720 https://a0.muscache.com/im/pictures/e63c1a55-6474-4291-9c44-161bd3d9abaa.jpg?im_w=720 https://a0.muscache.com/im/pictures/c0461ab8-af03-4fd8-afdd-79003a59af53.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,3602, Georgia,1,1,3,0,0,1, After 2 00 pm, 12 00 pm
6378,53847587,"be • be chalet Bukovel. Камін, басейн, джакузі.",5.0,5,Александр,135819298.0,"Polyanytsya, Ivano-Frankivsk Oblast, Ukraine","10 guests,4 bedrooms,6 beds,4 bathrooms","Mountain view,Kitchen,Wifi,Free parking on premises,Private outdoor pool – available seasonally, open 24 hours, heated, infinity, sun loungers,Private hot tub,Pets allowed,TV,Washing machine,Security cameras on property","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,Security camera/recording device Show more,󱠃,Pool/hot tub without a gate or lock,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: After 3:00 pm,Check out: 11:00 am,No smoking,Pets are allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/miso/Hosting-53847587/original/2332e1db-4d17-4fde-971a-c6179d9fde3b.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53847587/original/0f1a9ce0-7794-4b9e-8058-e52c492dd0a0.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53847587/original/26477b82-3c1e-47ce-b6cc-0983197bd4a7.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53847587/original/1b874ced-d594-4590-a883-2dcb837aa5b9.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53847587/original/7e9611a6-3462-4321-a73b-3e803daec6cd.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,25949, Ukraine,4,6,10,0,4,0, After 3 00 pm, 11 00 am
6379,622598314496543003,Cozy 2-Bedroom in the Mountains,New,0,Ina,3675546.0,"Borovets, Sofiyska oblast, Bulgaria","5 guests,2 bedrooms,4 beds,1.5 bathrooms","Park view,Kitchen,Free parking on premises,Pool,Washing machine,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,",Self check-in with lockbox,https://a0.muscache.com/im/pictures/282a8878-4b00-4c63-a833-417ab9741567.jpg?im_w=720 https://a0.muscache.com/im/pictures/2b153bc8-62d0-41b1-8120-c2a4a5ab19b2.jpg?im_w=720 https://a0.muscache.com/im/pictures/a480c1ce-788a-4b77-8ac9-edb3d516ed88.jpg?im_w=720 https://a0.muscache.com/im/pictures/aa2b3610-54a8-4cde-a958-a91e1e5edfa2.jpg?im_w=720 https://a0.muscache.com/im/pictures/dd38e441-e95b-4cdf-9885-a01ab6845c19.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,7381, Bulgaria,1,4,5,0,2,0,NA,NA
6380,38954007,Stylish 5★3-bedroom ski apartment in Predela LUX,4.79,14,Slaveia,4833918.0,"Bansko, Blagoevgrad Province, Bulgaria","8 guests,3 bedrooms,4 beds,2 bathrooms","Ski-in/Ski-out,Kitchen,Wifi,Free parking on premises,Pool,Hot tub,TV with standard cable/satellite,Lift,Washing machine,Dryer","󹀁,Airbnb's COVID-19 safety practices apply,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: After 2:00 pm,Check out: 12:00 pm,Self check-in with building staff,No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/aac7418b-e214-4e8c-bd73-7db525c2b098.jpg?im_w=720 https://a0.muscache.com/im/pictures/ab702ce2-27bc-41e1-8276-548bc66b0cb2.jpg?im_w=720 https://a0.muscache.com/im/pictures/d4bf7c86-99a5-45ee-977b-cb2ddd1fd821.jpg?im_w=720 https://a0.muscache.com/im/pictures/0c00090e-22a9-4256-b4c8-2e93fe8fdfba.jpg?im_w=720 https://a0.muscache.com/im/pictures/ad5f06cc-14cc-4c94-b8ee-95543dd28fdd.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,13174, Bulgaria,2,4,8,0,3,0, After 2 00 pm, 12 00 pm
6381,54031143,⛷️☃️☀️2BR Apartment in Marshall Gudauri Project☃️☀️⛷️,4.57,7,Temuri,85667941.0,"Gudauri, Mtskheta-Mtianeti, Georgia","4 guests,2 bedrooms,3 beds,1 bathroom","Kitchen,Lift,Cot,Refrigerator,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 4:00 pm,Not suitable for children and infants,No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/prohost-api/Hosting-54031143/original/04820b6e-f03d-420e-8920-61813bce9d16.jpeg?im_w=720 https://a0.muscache.com/im/pictures/prohost-api/Hosting-54031143/original/e3fd58ca-c248-4fbf-b63f-d7283f099f88.jpeg?im_w=720 https://a0.muscache.com/im/pictures/prohost-api/Hosting-54031143/original/7f682d47-5852-426f-a7de-c6475ba6ff80.jpeg?im_w=720 https://a0.muscache.com/im/pictures/prohost-api/Hosting-54031143/original/5bf61122-ea83-4a25-8115-2a55e04c6fa0.jpeg?im_w=720 https://a0.muscache.com/im/pictures/prohost-api/Hosting-54031143/original/696e2c23-3764-45cc-8c63-19bc219c58a7.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,4795, Georgia,1,3,4,0,2,0, After 4 00 pm,NA
6382,38700119,Irish Hosted Cozy Apartment in the Rila Mountains,4.7,41,Ali,9370468.0,"Borovec, Regione di Sofia, Bulgaria","4 guests,Studio,2 beds,1.5 bathrooms","Ski-in/ski-out – Near ski lifts,Kitchen,Wifi,Free parking on premises,Shared pool,Shared hot tub,TV,Lift,Private patio or balcony,Shared backyard – Not fully fenced","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,Pool/hot tub without a gate or lock,󱠃,Nearby lake, river, other body of water,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: After 2:00 pm,Check out: 12:00 pm,Self check-in with lockbox,No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/07618ec6-e8d0-4537-92b7-f56ec174c1ea.jpg?im_w=720 https://a0.muscache.com/im/pictures/0d47a0ea-99c0-4a30-872b-2ff74267a985.jpg?im_w=720 https://a0.muscache.com/im/pictures/662c9810-6bca-4fa4-91b2-e03f8e514438.jpg?im_w=720 https://a0.muscache.com/im/pictures/3a2e931e-377f-47cf-9b3c-0721a5f2ab9e.jpg?im_w=720 https://a0.muscache.com/im/pictures/ec9187d2-59bc-4c77-b808-b7fc0bc3a566.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,1887, Bulgaria,1,2,4,0,0,1, After 2 00 pm, 12 00 pm
6383,31099910,New Gudauri • Loft I  apt 201 /37m.  large room,4.93,44,Ana,232250217.0,"Gudauri, Georgia","4 guests,Studio,1 bed,1 bathroom","Mountain view,Ski-in/Ski-out,Kitchen,Wifi,Free parking on premises,40"" HDTV with Netflix, standard cable/satellite,Lift,Private patio or balcony,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: After 2:00 pm,Check out: 12:00 pm,Self check-in with building staff,Not suitable for infants (under 2 years),No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/e8ddb0af-8814-429f-af9e-46630a8efd04.jpg?im_w=720 https://a0.muscache.com/im/pictures/a89600fd-3287-4795-8565-5d4af0d8fd63.jpg?im_w=720 https://a0.muscache.com/im/pictures/bc817ad3-928c-4c03-a573-f90231bae5e2.jpg?im_w=720 https://a0.muscache.com/im/pictures/47af03c0-53c5-4357-b2a1-34dc72a5bda4.jpg?im_w=720 https://a0.muscache.com/im/pictures/7e5f4377-bad6-44e6-8067-270f161422e6.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,2325, Georgia,1,1,4,0,0,1, After 2 00 pm, 12 00 pm
6384,40530385,New Gudauri Atrium 334,4.96,26,Shorena,146430076.0,"New Gudauri, Dusheti, Georgia","4 guests,Studio,3 beds,1 bathroom","Ski-in/Ski-out,Kitchen,Wifi,Free parking on premises,TV,Lift,Private patio or balcony,Hair dryer,Refrigerator,Microwave","󹀁,Airbnb's COVID-19 safety practices apply,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: After 3:00 pm,Check out: 12:00 pm,No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/52ad5506-4975-4b67-9010-d2953d21929a.jpg?im_w=720 https://a0.muscache.com/im/pictures/d9a9b953-990e-43ad-91ba-28522e760039.jpg?im_w=720 https://a0.muscache.com/im/pictures/6ed3572f-3cd6-4f3d-a753-ad8c55f1352e.jpg?im_w=720 https://a0.muscache.com/im/pictures/b4709dec-d136-4361-85f8-d3c5c1f3dda2.jpg?im_w=720 https://a0.muscache.com/im/pictures/d11bbf7a-0783-4424-a646-075f57c3d2bc.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,4583, Georgia,1,3,4,0,0,1, After 3 00 pm, 12 00 pm
6385,31168313,3 Rooms luxury apartment at Silver Mountain,5.0,29,Mons,232962546.0,"Brașov, Județul Brașov, Romania","6 guests,2 bedrooms,3 beds,2.5 bathrooms","Ski-in/Ski-out,Kitchen,Wifi,Free parking on premises,Shared pool,Shared hot tub,TV with standard cable/satellite,Lift,Washing machine,Dryer","󹀁,Airbnb's COVID-19 safety practices apply,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: 4:00 pm - 9:00 pm,Check out: 11:00 am,No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/bfe0c50e-9b56-4389-989a-05c61c94e8a4.jpg?im_w=720 https://a0.muscache.com/im/pictures/c0673d30-4703-4b45-9995-372bf2435b59.jpg?im_w=720 https://a0.muscache.com/im/pictures/609ec999-dcb3-4bef-9491-2879e3d95ab6.jpg?im_w=720 https://a0.muscache.com/im/pictures/e7a9cebf-03b1-4f5a-9b0a-f4a46e5554e4.jpg?im_w=720 https://a0.muscache.com/im/pictures/45556baf-ddf8-4c4a-9d2e-a62b63cbc25f.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,17452, Romania,2,3,6,0,2,0, 4 00 pm - 9 00 pm, 11 00 am
6386,23335768,Cozy 3 bedrooms apartment sleeping 6 or 8,4.82,34,Tanguy,30249012.0,"Borovets, Sofiyska oblast, Bulgaria","7 guests,3 bedrooms,4 beds,2 bathrooms","Kitchen,Wifi,Free parking on premises,Pool,Hot tub,Lift,Washing machine,Dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 3:00 pm,Check out: 10:00 am,Self check-in with building staff,No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/c84ebc79-772a-432d-9da2-54e960f4c107.jpg?im_w=720 https://a0.muscache.com/im/pictures/6767e3b1-4e52-4b05-ae75-3c71e3cb0b52.jpg?im_w=720 https://a0.muscache.com/im/pictures/8dc807e4-0831-4826-aced-5b2d90b67d48.jpg?im_w=720 https://a0.muscache.com/im/pictures/b7b710f7-47a8-4d54-8013-a5d29a6abcc2.jpg?im_w=720 https://a0.muscache.com/im/pictures/e7a9cb80-d8ce-4bde-8849-5b50feade037.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,9807, Bulgaria,2,4,7,0,3,0, After 3 00 pm, 10 00 am
6387,28799747,Casual Gondola Apartment with Fireplace & Terrace,4.85,54,Mycola,40914601.0,"Bansko, Blagoevgrad, Bulgaria","4 guests,1 bedroom,2 beds,1 bathroom","Garden view,Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,32"" HDTV with Chromecast, Netflix,Lift,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,Security camera/recording device Show more,󱠁,Carbon monoxide detector not required Show more,Smoke alarm,Show more,Show more,","Check-in: After 3:00 pm,Check out: 10:00 am,Self check-in with smart lock,No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/84bae8b4-c047-4cbc-8e20-9ff5a529b40a.jpg?im_w=720 https://a0.muscache.com/im/pictures/4c56bb0f-a23e-4d19-b424-b7842202a098.jpg?im_w=720 https://a0.muscache.com/im/pictures/b4a84b11-d6b6-424b-84fb-2ddc2bffce7a.jpg?im_w=720 https://a0.muscache.com/im/pictures/3518f67d-dcb4-4a11-8798-78ea2eb18eb5.jpg?im_w=720 https://a0.muscache.com/im/pictures/34254a51-23b3-4129-9ebb-c48f917e7d04.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/bd67d7fd-c1cb-439c-b3da-aa22565859d0.jpg?im_w=720 https://a0.muscache.com/im/pictures/377ad13b-b1b0-485e-be57-aabc28c65f2b.jpg?im_w=720,3629, Bulgaria,1,2,4,0,1,0, After 3 00 pm, 10 00 am
6388,54115464,Chalets in Montane,New,2,Іван,57015651.0,"Verkhovyna, Ivano-Frankivs'ka oblast, Ukraine","6 guests,2 bedrooms,4 beds,1.5 bathrooms","Waterfront,Kitchen,Wifi,Free parking on premises,TV,Private patio or balcony,Private backyard – Not fully fenced,Indoor fireplace,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 3:00 pm,Check out: 12:00 pm,No smoking",https://a0.muscache.com/im/pictures/miso/Hosting-54115464/original/4b0d6df1-1808-411c-85dd-d8a590ef2b50.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54115464/original/e381cbe5-a16f-4c9c-89af-e7cf34810afd.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54115464/original/4b52e4e1-3155-4130-a4e0-e546bf5488d9.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54115464/original/d6b23624-37b8-4d30-bfcd-696492e0a544.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-54115464/original/892981b0-2bf0-4e90-9e9e-e3a548bbd100.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,5595, Ukraine,1,4,6,0,2,0, After 3 00 pm, 12 00 pm
6389,28353710,Mountain Cabins - cottage 4,4.8,40,Ekaterine,214071256.0,"Mestia, Georgia","4 guests,1 bedroom,1 bed,1 bathroom","Ski-in/Ski-out,Wifi,Free parking on premises,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,Show more,Show more,","Check out: 12:00 pm,No pets",https://a0.muscache.com/im/pictures/2b726983-2dfb-42fe-a305-e4bca23cc847.jpg?im_w=720 https://a0.muscache.com/im/pictures/82654a18-01b4-49fc-8e24-4239f3d789ff.jpg?im_w=720 https://a0.muscache.com/im/pictures/3e9a4a33-1d5d-4b0e-85e3-d59c81cd9064.jpg?im_w=720 https://a0.muscache.com/im/pictures/cfa672ea-2e17-4391-b04f-6774c4e8617a.jpg?im_w=720 https://a0.muscache.com/im/pictures/0c9629db-d660-43c8-8d23-c1b220218bdd.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,2462, Georgia,1,1,4,0,1,0,NA, 12 00 pm
6390,48373376,Twin Apartments 1,5.0,4,Nina,89261696.0,"Gudauri, Mtskheta-Mtianeti, Georgia","4 guests,Studio,2 beds,1 bathroom","Wifi,TV,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,Smoke alarm,Show more,Show more,","Check-in: After 3:00 pm,Check out: 12:00 pm",https://a0.muscache.com/im/pictures/miso/Hosting-48373376/original/f4ee7c1b-b51c-453d-acf6-6e871b4e2395.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-48373376/original/8a6d60b4-7338-4e81-8859-f332e59c6790.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-48373376/original/340fe661-c8de-426d-b4b5-01c28d1d45a4.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-48373376/original/df42cc0d-125c-4719-8954-41184c237d29.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-48373376/original/891311eb-5777-4a9c-a7df-baeaedfc935d.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,5415, Georgia,1,2,4,0,0,1, After 3 00 pm, 12 00 pm
6391,54048234,New Gudauri REDCO Twins 221,5.0,6,Tamar,30761572.0,"Gudauri, Mtskheta-Mtianeti, Georgia","3 guests,1 bedroom,1 bed,1 bathroom","Mountain view,Kitchen,Wifi,TV,Lift,Patio or balcony,Hair dryer,Refrigerator,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,Smoke alarm,Show more,Show more,","Check-in: After 3:00 pm,Check out: 12:00 pm",https://a0.muscache.com/im/pictures/8b08684e-5594-4296-85ef-717aa993be26.jpg?im_w=720 https://a0.muscache.com/im/pictures/dc6fb597-77a3-48be-9e26-cf29b43c68d4.jpg?im_w=720 https://a0.muscache.com/im/pictures/9189b56f-3239-4e34-a9b0-540b17899330.jpg?im_w=720 https://a0.muscache.com/im/pictures/8affab44-6ccb-44e4-93ee-b55ac7746759.jpg?im_w=720 https://a0.muscache.com/im/pictures/6ed25c43-3fed-4010-8f2b-ef1dc6c3b783.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,4594, Georgia,1,1,3,0,1,0, After 3 00 pm, 12 00 pm
6392,42014152,Cozy apartment in Predeal with ideal location,4.92,26,Lori,237470101.0,"Predeal, Județul Brașov, Romania","4 guests,1 bedroom,2 beds,1 bathroom","Kitchen,Wifi,Free parking on premises,TV,Bath,Patio or balcony,Hair dryer,Refrigerator,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 4:00 pm - 11:00 pm,Check out: 12:00 pm,No smoking,No pets,No parties or events,Show more,Show more,",https://a0.muscache.com/im/pictures/5c4e5f38-df97-428a-a7a0-597d0e6206a2.jpg?im_w=720 https://a0.muscache.com/im/pictures/6a05e93b-d3ca-4d67-bdfa-3e1c541549ad.jpg?im_w=720 https://a0.muscache.com/im/pictures/d59a6cb2-ec12-4662-bea2-838cbbdf1b0b.jpg?im_w=720 https://a0.muscache.com/im/pictures/74f2beaa-5afa-4f80-b7c2-1a7c174ea821.jpg?im_w=720 https://a0.muscache.com/im/pictures/18cb181b-74af-44c9-84b6-ea9278c52a46.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/2c66b67e-e820-4309-9499-4f0a240a9cf9.jpg?im_w=720,2414, Romania,1,2,4,0,1,0, 4 00 pm - 11 00 pm, 12 00 pm
6393,17297944,Gudauri Loft**** Apartment #405#,4.66,61,Levan,116695816.0,"Gudauri, Mtskheta-Mtianeti, Georgia","2 guests,1 bedroom,1 bed,1 bathroom","Ski-in/ski-out – On a ski run,Kitchen,Wifi,Free parking on premises,Shared pool,TV with standard cable/satellite,Lift,Hair dryer,Refrigerator,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Smoke alarm not reported Show more,Carbon monoxide alarm,Show more,Show more,","Check-in: After 2:00 pm,Check out: 12:00 pm,Self check-in with building staff,No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/c69503ae-23cb-443b-91d7-970338f7b45a.jpg?im_w=720 https://a0.muscache.com/im/pictures/d5a1c112-2512-489b-9a3f-51e92bc8292a.jpg?im_w=720 https://a0.muscache.com/im/pictures/1173751d-3412-4e36-b24c-267b30a962d9.jpg?im_w=720 https://a0.muscache.com/im/pictures/20a60d61-053b-4a46-a26e-74fe2f02b325.jpg?im_w=720 https://a0.muscache.com/im/pictures/0775323a-c332-4234-9819-b3be711e5fe0.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,2747, Georgia,1,1,2,0,1,0, After 2 00 pm, 12 00 pm
